Province/State,Country/Region,Confirmed,Timestamp
Wisconsin,US,4,2020-03-23 23:19:34
Colorado,US,69,2020-03-23 23:19:34
Texas,US,9,2020-03-23 23:19:34
Nevada,US,2,2020-03-23 23:19:34
Alabama,US,6,2020-03-23 23:19:34
New York,US,87,2020-03-23 23:19:34
Massachusetts,US,73,2020-03-23 23:19:34
New Jersey,US,273,2020-03-23 23:19:34
Vermont,US,0,2020-03-23 23:19:34
Alaska,US,7,2020-03-23 23:19:34
Virginia,US,43,2020-03-23 23:19:34
Connecticut,US,270,2020-03-23 23:19:34
Arkansas,US,10,2020-03-23 23:19:34
Georgia,US,10,2020-03-23 23:19:34
Kentucky,US,15,2020-03-23 23:19:34
Minnesota,US,3,2020-03-23 23:19:34
Montana,US,2,2020-03-23 23:19:34
South Carolina,US,3,2020-03-23 23:19:34
Wisconsin,US,16,2020-03-23 23:19:34
Mississippi,US,11,2020-03-23 23:19:34
North Carolina,US,12,2020-03-23 23:19:34
Texas,US,29,2020-03-23 23:19:34
Alabama,US,1,2020-03-23 23:19:34
Massachusetts,US,6,2020-03-23 23:19:34
Ohio,US,44,2020-03-23 23:19:34
Vermont,US,2,2020-03-23 23:19:34
Washington,US,5,2020-03-23 23:19:34
Maryland,US,4,2020-03-23 23:19:34
Wyoming,US,10,2020-03-23 23:19:34
California,US,6,2020-03-23 23:19:34
Georgia,US,145,2020-03-23 23:19:34
Montana,US,10,2020-03-23 23:19:34
Texas,US,18,2020-03-23 23:19:34
Colorado,US,8,2020-03-23 23:19:34
Arkansas,US,9,2020-03-23 23:19:34
Maryland,US,3,2020-03-23 23:19:34
Michigan,US,23,2020-03-23 23:19:34
Arizona,US,0,2020-03-23 23:19:34
New Jersey,US,13,2020-03-23 23:19:34
Georgia,US,5,2020-03-23 23:19:34
New Hampshire,US,15,2020-03-23 23:19:34
Arizona,US,2,2020-03-23 23:19:34
Colorado,US,2,2020-03-23 23:19:34
Washington,US,23,2020-03-23 23:19:34
North Carolina,US,11,2020-03-23 23:19:34
Colorado,US,28,2020-03-23 23:19:34
Georgia,US,34,2020-03-23 23:19:34
Tennessee,US,3,2020-03-23 23:19:34
Indiana,US,18,2020-03-23 23:19:34
Ohio,US,26,2020-03-23 23:19:34
Tennessee,US,12,2020-03-23 23:19:34
Massachusetts,US,15,2020-03-23 23:19:34
Texas,US,78,2020-03-23 23:19:34
Kentucky,US,8,2020-03-23 23:19:34
Mississippi,US,21,2020-03-23 23:19:34
Connecticut,US,61,2020-03-23 23:19:34
Hawaii,US,3,2020-03-23 23:19:34
Texas,US,7,2020-03-23 23:19:34
Indiana,US,8,2020-03-23 23:19:34
Minnesota,US,89,2020-03-23 23:19:34
Virginia,US,11,2020-03-23 23:19:34
Florida,US,5,2020-03-23 23:19:34
Florida,US,75,2020-03-23 23:19:34
New Hampshire,US,16,2020-03-23 23:19:34
Mississippi,US,24,2020-03-23 23:19:34
Mississippi,US,6,2020-03-23 23:19:34
Hawaii,US,41,2020-03-23 23:19:34
South Carolina,US,16,2020-03-23 23:19:34
Indiana,US,6,2020-03-23 23:19:34
Maryland,US,26,2020-03-23 23:19:34
New Jersey,US,190,2020-03-23 23:19:34
New Jersey,US,18,2020-03-23 23:19:34
Louisiana,US,3,2020-03-23 23:19:34
Louisiana,US,10,2020-03-23 23:19:34
Florida,US,10,2020-03-23 23:19:34
Michigan,US,12,2020-03-23 23:19:34
Washington,US,25,2020-03-23 23:19:34
Mississippi,US,7,2020-03-23 23:19:34
Missouri,US,10,2020-03-23 23:19:34
Oregon,US,2,2020-03-23 23:19:34
West Virginia,US,1,2020-03-23 23:19:34
Alabama,US,86,2020-03-23 23:19:34
Arkansas,US,21,2020-03-23 23:19:34
Colorado,US,55,2020-03-23 23:19:34
Kentucky,US,33,2020-03-23 23:19:34
Louisiana,US,252,2020-03-23 23:19:34
West Virginia,US,3,2020-03-23 23:19:34
Indiana,US,12,2020-03-23 23:19:34
Iowa,US,35,2020-03-23 23:19:34
Kansas,US,32,2020-03-23 23:19:34
Alaska,US,1,2020-03-23 23:19:34
Hawaii,US,0,2020-03-23 23:19:34
Illinois,US,18,2020-03-23 23:19:34
Oklahoma,US,5,2020-03-23 23:19:34
Alaska,US,3,2020-03-23 23:19:34
Illinois,US,4,2020-03-23 23:19:34
Maine,US,4,2020-03-23 23:19:34
Wisconsin,US,12,2020-03-23 23:19:34
Delaware,US,6,2020-03-23 23:19:34
Michigan,US,28,2020-03-23 23:19:34
Rhode Island,US,7,2020-03-23 23:19:34
Kentucky,US,5,2020-03-23 23:19:34
California,US,12,2020-03-23 23:19:34
South Carolina,US,54,2020-03-23 23:19:34
Alaska,US,6,2020-03-23 23:19:34
Washington,US,1170,2020-03-23 23:19:34
Washington,US,18,2020-03-23 23:19:34
Maine,US,1,2020-03-23 23:19:34
Idaho,US,6,2020-03-23 23:19:34
Illinois,US,2,2020-03-23 23:19:34
Pennsylvania,US,7,2020-03-23 23:19:34
Louisiana,US,9,2020-03-23 23:19:34
Mississippi,US,5,2020-03-23 23:19:34
Louisiana,US,15,2020-03-23 23:19:34
Illinois,US,96,2020-03-23 23:19:34
Indiana,US,10,2020-03-23 23:19:34
Ohio,US,8,2020-03-23 23:19:34
Wyoming,US,6,2020-03-23 23:19:34
Colorado,US,34,2020-03-23 23:19:34
New Mexico,US,1,2020-03-23 23:19:34
Kansas,US,5,2020-03-23 23:19:34
Alabama,US,19,2020-03-23 23:19:34
Florida,US,30,2020-03-23 23:19:34
Georgia,US,16,2020-03-23 23:19:34
Mississippi,US,9,2020-03-23 23:19:34
Pennsylvania,US,25,2020-03-23 23:19:34
Florida,US,6,2020-03-23 23:19:34
Washington,US,2,2020-03-23 23:19:34
South Carolina,US,17,2020-03-23 23:19:34
Maine,US,5,2020-03-23 23:19:34
Nebraska,US,3,2020-03-23 23:19:34
Oregon,US,20,2020-03-23 23:19:34
Connecticut,US,13,2020-03-23 23:19:34
Michigan,US,9,2020-03-23 23:19:34
Ohio,US,24,2020-03-23 23:19:34
California,US,536,2020-03-23 23:19:34
Virginia,US,15,2020-03-23 23:19:34
Georgia,US,8,2020-03-23 23:19:34
Ohio,US,10,2020-03-23 23:19:34
Pennsylvania,US,10,2020-03-23 23:19:34
Michigan,US,175,2020-03-23 23:19:34
California,US,3,2020-03-23 23:19:34
Alabama,US,21,2020-03-23 23:19:34
Ohio,US,23,2020-03-23 23:19:34
Florida,US,15,2020-03-23 23:19:34
Arizona,US,139,2020-03-23 23:19:34
California,US,38,2020-03-23 23:19:34
Florida,US,4,2020-03-23 23:19:34
Indiana,US,82,2020-03-23 23:19:34
Oregon,US,30,2020-03-23 23:19:34
West Virginia,US,2,2020-03-23 23:19:34
Texas,US,4,2020-03-23 23:19:34
Hawaii,US,9,2020-03-23 23:19:34
Tennessee,US,6,2020-03-23 23:19:34
Illinois,US,12,2020-03-23 23:19:34
New Mexico,US,2,2020-03-23 23:19:34
Illinois,US,7,2020-03-23 23:19:34
North Carolina,US,97,2020-03-23 23:19:34
Ohio,US,15,2020-03-23 23:19:34
New Jersey,US,50,2020-03-23 23:19:34
Colorado,US,5,2020-03-23 23:19:34
Florida,US,278,2020-03-23 23:19:34
Connecticut,US,8,2020-03-23 23:19:34
Massachusetts,US,232,2020-03-23 23:19:34
New Jersey,US,210,2020-03-23 23:19:34
Wisconsin,US,204,2020-03-23 23:19:34
South Dakota,US,5,2020-03-23 23:19:34
New Jersey,US,238,2020-03-23 23:19:34
Michigan,US,7,2020-03-23 23:19:34
New York,US,81,2020-03-23 23:19:34
California,US,14,2020-03-23 23:19:34
Alabama,US,4,2020-03-23 23:19:34
Maryland,US,94,2020-03-23 23:19:34
Pennsylvania,US,136,2020-03-23 23:19:34
Texas,US,19,2020-03-23 23:19:34
New Jersey,US,177,2020-03-23 23:19:34
North Dakota,US,7,2020-03-23 23:19:34
Minnesota,US,6,2020-03-23 23:19:34
Oregon,US,21,2020-03-23 23:19:34
New York,US,2442,2020-03-23 23:19:34
Arizona,US,25,2020-03-23 23:19:34
Delaware,US,44,2020-03-23 23:19:34
Connecticut,US,41,2020-03-23 23:19:34
Connecticut,US,4,2020-03-23 23:19:34
New York,US,12305,2020-03-23 23:19:34
Rhode Island,US,9,2020-03-23 23:19:34
New York,US,9,2020-03-23 23:19:34
Massachusetts,US,82,2020-03-23 23:19:34
Virginia,US,5,2020-03-23 23:19:34
Pennsylvania,US,23,2020-03-23 23:19:34
Michigan,US,329,2020-03-23 23:19:34
New Jersey,US,144,2020-03-23 23:19:34
Florida,US,14,2020-03-23 23:19:34
Oklahoma,US,29,2020-03-23 23:19:34
Minnesota,US,16,2020-03-23 23:19:34
New York,US,5,2020-03-23 23:19:34
New York,US,53,2020-03-23 23:19:34
California,US,125,2020-03-23 23:19:34
Florida,US,48,2020-03-23 23:19:34
New York,US,389,2020-03-23 23:19:34
Vermont,US,3,2020-03-23 23:19:34
South Carolina,US,8,2020-03-23 23:19:34
Louisiana,US,567,2020-03-23 23:19:34
Florida,US,25,2020-03-23 23:19:34
Michigan,US,11,2020-03-23 23:19:34
Michigan,US,4,2020-03-23 23:19:34
Tennessee,US,89,2020-03-23 23:19:34
Utah,US,13,2020-03-23 23:19:34
Wisconsin,US,14,2020-03-23 23:19:34
Florida,US,89,2020-03-23 23:19:34
New Jersey,US,141,2020-03-23 23:19:34
Oklahoma,US,3,2020-03-23 23:19:34
Mississippi,US,12,2020-03-23 23:19:34
Pennsylvania,US,175,2020-03-23 23:19:34
North Dakota,US,2,2020-03-23 23:19:34
Washington,US,126,2020-03-23 23:19:34
Arizona,US,24,2020-03-23 23:19:34
Florida,US,41,2020-03-23 23:19:34
Colorado,US,16,2020-03-23 23:19:34
Louisiana,US,8,2020-03-23 23:19:34
Massachusetts,US,32,2020-03-23 23:19:34
Florida,US,13,2020-03-23 23:19:34
Iowa,US,12,2020-03-23 23:19:34
Oregon,US,3,2020-03-23 23:19:34
Maryland,US,47,2020-03-23 23:19:34
Virginia,US,18,2020-03-23 23:19:34
Rhode Island,US,52,2020-03-23 23:19:34
Arkansas,US,61,2020-03-23 23:19:34
Kentucky,US,3,2020-03-23 23:19:34
New York,US,31,2020-03-23 23:19:34
Minnesota,US,24,2020-03-23 23:19:34
New York,US,20,2020-03-23 23:19:34
South Carolina,US,43,2020-03-23 23:19:34
Georgia,US,11,2020-03-23 23:19:34
Virginia,US,8,2020-03-23 23:19:34
California,US,46,2020-03-23 23:19:34
New Hampshire,US,28,2020-03-23 23:19:34
New York,US,592,2020-03-23 23:19:34
Tennessee,US,9,2020-03-23 23:19:34
California,US,88,2020-03-23 23:19:34
Utah,US,109,2020-03-23 23:19:34
California,US,17,2020-03-23 23:19:34
California,US,201,2020-03-23 23:19:34
California,US,131,2020-03-23 23:19:34
California,US,41,2020-03-23 23:19:34
New Mexico,US,3,2020-03-23 23:19:34
California,US,27,2020-03-23 23:19:34
California,US,142,2020-03-23 23:19:34
New Mexico,US,7,2020-03-23 23:19:34
California,US,18,2020-03-23 23:19:34
California,US,302,2020-03-23 23:19:34
California,US,22,2020-03-23 23:19:34
New Mexico,US,12,2020-03-23 23:19:34
Florida,US,21,2020-03-23 23:19:34
New York,US,35,2020-03-23 23:19:34
Nebraska,US,5,2020-03-23 23:19:34
New York,US,32,2020-03-23 23:19:34
Florida,US,22,2020-03-23 23:19:34
Wisconsin,US,6,2020-03-23 23:19:34
Alabama,US,22,2020-03-23 23:19:34
Tennessee,US,93,2020-03-23 23:19:34
Wyoming,US,4,2020-03-23 23:19:34
Washington,US,33,2020-03-23 23:19:34
Texas,US,10,2020-03-23 23:19:34
Washington,US,519,2020-03-23 23:19:34
New Jersey,US,67,2020-03-23 23:19:34
California,US,29,2020-03-23 23:19:34
Washington,US,20,2020-03-23 23:19:34
Missouri,US,4,2020-03-23 23:19:34
Louisiana,US,16,2020-03-23 23:19:34
Florida,US,18,2020-03-23 23:19:34
Indiana,US,17,2020-03-23 23:19:34
Missouri,US,69,2020-03-23 23:19:34
Missouri,US,15,2020-03-23 23:19:34
Louisiana,US,47,2020-03-23 23:19:34
California,US,8,2020-03-23 23:19:34
Ohio,US,12,2020-03-23 23:19:34
New Hampshire,US,3,2020-03-23 23:19:34
Massachusetts,US,154,2020-03-23 23:19:34
New York,US,1458,2020-03-23 23:19:34
New York,US,12,2020-03-23 23:19:34
Colorado,US,7,2020-03-23 23:19:34
Ohio,US,28,2020-03-23 23:19:34
Utah,US,65,2020-03-23 23:19:34
Tennessee,US,34,2020-03-23 23:19:34
Delaware,US,18,2020-03-23 23:19:34
New Jersey,US,15,2020-03-23 23:19:34
Louisiana,US,14,2020-03-23 23:19:34
Wyoming,US,2,2020-03-23 23:19:34
Washington,US,11,2020-03-23 23:19:34
Connecticut,US,16,2020-03-23 23:19:34
New York,US,15,2020-03-23 23:19:34
Utah,US,2,2020-03-23 23:19:34
Texas,US,79,2020-03-23 23:19:34
California,US,16,2020-03-23 23:19:34
Oklahoma,US,11,2020-03-23 23:19:34
Alabama,US,9,2020-03-23 23:19:34
New York,US,18,2020-03-23 23:19:34
Georgia,US,45,2020-03-23 23:19:34
Illinois,US,63,2020-03-23 23:19:34
Indiana,US,56,2020-03-23 23:19:34
Louisiana,US,11,2020-03-23 23:19:34
Massachusetts,US,53,2020-03-23 23:19:34
Nevada,US,89,2020-03-23 23:19:34
New Hampshire,US,23,2020-03-23 23:19:34
New Jersey,US,419,2020-03-23 23:19:34
New York,US,107,2020-03-23 23:19:34
Rhode Island,US,5,2020-03-23 23:19:34
Tennessee,US,54,2020-03-23 23:19:34
Washington,US,145,2020-03-23 23:19:34
Wuhan Evacuee,US,4,2020-03-23 23:19:34
New Jersey,US,189,2020-03-23 23:19:34
North Carolina,US,13,2020-03-23 23:19:34
Utah,US,11,2020-03-23 23:19:34
California,US,30,2020-03-23 23:19:34
Virginia,US,17,2020-03-23 23:19:34
Florida,US,16,2020-03-23 23:19:34
North Carolina,US,52,2020-03-23 23:19:34
North Dakota,US,3,2020-03-23 23:19:34
Kentucky,US,4,2020-03-23 23:19:34
New Jersey,US,12,2020-03-23 23:19:34
Arkansas,US,5,2020-03-23 23:19:34
Maryland,US,2,2020-03-23 23:19:34
Minnesota,US,10,2020-03-23 23:19:34
Oregon,US,69,2020-03-23 23:19:34
Utah,US,5,2020-03-23 23:19:34
Wisconsin,US,15,2020-03-23 23:19:34
Nevada,US,25,2020-03-23 23:19:34
Michigan,US,42,2020-03-23 23:19:34
Wisconsin,US,31,2020-03-23 23:19:34
Michigan,US,638,2020-03-23 23:19:34
Utah,US,8,2020-03-23 23:19:34
Colorado,US,50,2020-03-23 23:19:34
New York,US,2894,2020-03-23 23:19:34
Washington,US,48,2020-03-23 23:19:34
Texas,US,5,2020-03-23 23:19:34
Illinois,US,24,2020-03-23 23:19:34
Tennessee,US,53,2020-03-23 23:19:34
Texas,US,14,2020-03-23 23:19:34
Connecticut,US,2,2020-03-23 23:19:34
Vermont,US,5,2020-03-23 23:19:34
Vermont,US,12,2020-03-23 23:19:34
Illinois,US,5,2020-03-23 23:19:34
Massachusetts,US,42,2020-03-23 23:19:34
Kansas,US,16,2020-03-23 23:19:34
Washington,US,16,2020-03-23 23:19:34
Oregon,US,6,2020-03-23 23:19:34
Arizona,US,3,2020-03-23 23:19:34
Montana,US,6,2020-03-23 23:19:34
Maine,US,12,2020-03-23 23:19:34
Alberta,Canada,301,2020-03-23 23:23:10
American Samoa,US,0,2020-03-23 23:19:34
Anhui,China,990,2020-03-08 05:19:01
Aruba,Netherlands,9,2020-03-23 23:19:21
Australian Capital Territory,Australia,32,2020-03-23 23:23:20
Beijing,China,537,2020-03-23 07:08:37
Bermuda,United Kingdom,6,2020-03-23 23:19:21
British Columbia,Canada,472,2020-03-23 23:23:10
Cayman Islands,United Kingdom,5,2020-03-23 23:19:21
Channel Islands,United Kingdom,36,2020-03-23 23:19:21
Chongqing,China,577,2020-03-22 10:52:13
Curacao,Netherlands,4,2020-03-23 23:19:21
Diamond Princess,Canada,0,2020-03-23 23:23:10
Diamond Princess,Cruise Ship,712,2020-03-23 23:19:21
Diamond Princess,US,49,2020-03-23 23:19:34
Faroe Islands,Denmark,118,2020-03-23 23:19:21
French Guiana,France,20,2020-03-23 23:19:21
French Polynesia,France,19874,2020-03-23 23:19:21
Fujian,China,313,2020-03-23 00:50:24
Gansu,China,136,2020-03-22 14:23:02
Gibraltar,United Kingdom,15,2020-03-23 23:19:21
Grand Princess,Canada,13,2020-03-23 23:23:10
Grand Princess,US,28,2020-03-23 23:19:34
Greenland,Denmark,4,2020-03-23 23:19:21
Guadeloupe,France,62,2020-03-23 23:19:21
Guam,US,29,2020-03-23 23:19:34
Guangdong,China,1415,2020-03-23 10:21:49
Guangxi,China,254,2020-03-20 04:33:45
Guizhou,China,146,2020-03-18 01:37:43
Hainan,China,168,2020-03-16 13:49:01
Hebei,China,319,2020-03-23 01:53:35
Heilongjiang,China,484,2020-03-23 00:06:26
Henan,China,1274,2020-03-23 01:11:34
Hong Kong,China,356,2020-03-23 10:06:18
Hubei,China,67800,2020-03-23 05:06:15
Hunan,China,1018,2020-03-14 08:25:05
Inner Mongolia,China,75,2020-03-19 00:16:31
Isle of Man,United Kingdom,13,2020-03-23 23:19:21
Jiangsu,China,633,2020-03-23 01:58:00
Jiangxi,China,936,2020-03-23 01:27:01
Jilin,China,93,2020-03-12 12:54:34
Liaoning,China,127,2020-03-23 00:54:48
Macau,China,24,2020-03-23 02:45:51
Manitoba,Canada,20,2020-03-23 23:23:10
Martinique,France,53,2020-03-23 23:19:21
Mayotte,France,24,2020-03-23 23:19:21
Montserrat,United Kingdom,1,2020-03-23 23:19:21
New Brunswick,Canada,17,2020-03-23 23:23:10
New Caledonia,France,8,2020-03-23 23:19:21
New South Wales,Australia,669,2020-03-23 23:23:20
Newfoundland and Labrador,Canada,24,2020-03-23 23:23:10
Ningxia,China,75,2020-03-16 08:47:05
Northern Mariana Islands,US,0,2020-03-23 23:19:34
Northern Territory,Australia,5,2020-03-23 23:23:20
Nova Scotia,Canada,41,2020-03-23 23:23:10
Ontario,Canada,503,2020-03-23 23:23:10
Prince Edward Island,Canada,3,2020-03-23 23:23:10
Puerto Rico,US,31,2020-03-23 23:19:34
Qinghai,China,18,2020-02-23 11:19:02
Quebec,Canada,628,2020-03-23 23:23:10
Queensland,Australia,319,2020-03-23 23:23:20
Reunion,France,71,2020-03-23 23:19:21
Saint Barthelemy,France,3,2020-03-23 23:19:21
Saskatchewan,Canada,66,2020-03-23 23:23:10
Shaanxi,China,248,2020-03-21 02:03:01
Shandong,China,768,2020-03-23 10:26:15
Shanghai,China,404,2020-03-23 14:18:01
Shanxi,China,133,2020-03-13 08:56:40
Sichuan,China,543,2020-03-22 07:20:38
Sint Maarten,Netherlands,2,2020-03-23 23:19:21
South Australia,Australia,134,2020-03-23 23:23:20
St Martin,France,8,2020-03-23 23:19:21
Tasmania,Australia,28,2020-03-23 23:23:20
Tianjin,China,141,2020-03-23 03:57:57
Tibet,China,1,2020-02-23 11:19:02
Victoria,Australia,355,2020-03-23 23:23:20
Virgin Islands,US,7,2020-03-23 23:19:34
Western Australia,Australia,140,2020-03-23 23:23:20
Xinjiang,China,76,2020-03-08 05:31:02
Yunnan,China,176,2020-03-16 23:37:18
Zhejiang,China,1238,2020-03-23 01:08:15
,Afghanistan,40,2020-03-23 23:19:21
,Albania,104,2020-03-23 23:19:21
,Algeria,230,2020-03-23 23:19:21
,Andorra,133,2020-03-23 23:19:21
,Angola,3,2020-03-23 23:19:21
,Antigua and Barbuda,3,2020-03-23 23:19:21
,Argentina,266,2020-03-23 23:19:21
,Armenia,235,2020-03-23 23:19:21
,Austria,4474,2020-03-23 23:19:21
,Azerbaijan,72,2020-03-23 23:19:21
,Bahamas,4,2020-03-23 23:19:21
,Bahrain,377,2020-03-23 23:19:21
,Bangladesh,33,2020-03-23 23:19:21
,Barbados,17,2020-03-23 23:19:21
,Belarus,81,2020-03-23 23:19:21
,Belgium,3743,2020-03-23 23:19:21
,Belize,1,2020-03-23 23:19:21
,Benin,5,2020-03-23 23:19:21
,Bhutan,2,2020-03-23 23:19:21
,Bolivia,27,2020-03-23 23:19:21
,Bosnia and Herzegovina,132,2020-03-23 23:19:21
,Brazil,1924,2020-03-23 23:19:21
,Brunei,91,2020-03-23 23:19:21
,Bulgaria,201,2020-03-23 23:19:21
,Burkina Faso,99,2020-03-23 23:19:21
,Cabo Verde,3,2020-03-23 23:19:21
,Cambodia,87,2020-03-23 23:19:21
,Cameroon,56,2020-03-23 23:19:21
,Central African Republic,3,2020-03-23 23:19:21
,Chad,1,2020-03-23 23:19:21
,Chile,746,2020-03-23 23:19:21
,Colombia,277,2020-03-23 23:19:21
,Congo (Brazzaville),4,2020-03-23 23:19:21
,Congo (Kinshasa),36,2020-03-23 23:19:21
,Costa Rica,158,2020-03-23 23:19:21
,Cote d'Ivoire,25,2020-03-23 23:19:21
,Croatia,315,2020-03-23 23:19:21
,Cuba,40,2020-03-23 23:19:21
,Cyprus,116,2020-03-23 23:19:21
,Czechia,1236,2020-03-23 23:19:21
,Denmark,1450,2020-03-23 23:19:21
,Djibouti,3,2020-03-23 23:19:21
,Dominica,2,2020-03-23 23:19:21
,Dominican Republic,245,2020-03-23 23:19:21
,Ecuador,981,2020-03-23 23:19:21
,Egypt,366,2020-03-23 23:19:21
,El Salvador,3,2020-03-23 23:19:21
,Equatorial Guinea,9,2020-03-23 23:19:21
,Eritrea,1,2020-03-23 23:19:21
,Estonia,352,2020-03-23 23:19:21
,Eswatini,4,2020-03-23 23:19:21
,Ethiopia,11,2020-03-23 23:19:21
,Fiji,3,2020-03-23 23:19:21
,Finland,700,2020-03-23 23:19:21
,Gabon,5,2020-03-23 23:19:21
,Gambia,2,2020-03-23 23:19:21
,Georgia,61,2020-03-23 23:19:21
,Germany,29056,2020-03-23 23:19:21
,Ghana,27,2020-03-23 23:19:21
,Greece,695,2020-03-23 23:19:21
,Grenada,1,2020-03-23 23:19:21
,Guatemala,20,2020-03-23 23:19:21
,Guinea,4,2020-03-23 23:19:21
,Guyana,20,2020-03-23 23:19:21
,Haiti,6,2020-03-23 23:19:21
,Holy See,1,2020-03-23 23:19:21
,Honduras,27,2020-03-23 23:19:21
,Hungary,167,2020-03-23 23:19:21
,Iceland,588,2020-03-23 23:19:21
,India,499,2020-03-23 23:19:21
,Indonesia,579,2020-03-23 23:19:21
,Iran,23049,2020-03-23 23:19:21
,Iraq,266,2020-03-23 23:19:21
,Ireland,1125,2020-03-23 23:19:21
,Israel,1442,2020-03-23 23:19:21
,Italy,63927,2020-03-23 23:19:21
,Jamaica,19,2020-03-23 23:19:21
,Japan,1128,2020-03-23 23:19:21
,Jordan,127,2020-03-23 23:19:21
,Kazakhstan,62,2020-03-23 23:19:21
,Kenya,16,2020-03-23 23:19:21
,"Korea, South",8961,2020-03-23 23:19:21
,Kuwait,189,2020-03-23 23:19:21
,Kyrgyzstan,16,2020-03-23 23:19:21
,Latvia,180,2020-03-23 23:19:21
,Lebanon,267,2020-03-23 23:19:21
,Liberia,3,2020-03-23 23:19:21
,Liechtenstein,51,2020-03-23 23:19:21
,Lithuania,179,2020-03-23 23:19:21
,Luxembourg,875,2020-03-23 23:19:21
,Madagascar,12,2020-03-23 23:19:21
,Malaysia,1518,2020-03-23 23:19:21
,Maldives,13,2020-03-23 23:19:21
,Malta,107,2020-03-23 23:19:21
,Mauritania,2,2020-03-23 23:19:21
,Mauritius,36,2020-03-23 23:19:21
,Mexico,316,2020-03-23 23:19:21
,Moldova,109,2020-03-23 23:19:21
,Monaco,23,2020-03-23 23:19:21
,Mongolia,10,2020-03-23 23:19:21
,Montenegro,27,2020-03-23 23:19:21
,Morocco,143,2020-03-23 23:19:21
,Mozambique,1,2020-03-23 23:19:21
,Namibia,4,2020-03-23 23:19:21
,Nepal,2,2020-03-23 23:19:21
,Netherlands,4749,2020-03-23 23:19:21
,New Zealand,102,2020-03-23 23:19:21
,Nicaragua,2,2020-03-23 23:19:21
,Niger,3,2020-03-23 23:19:21
,Nigeria,40,2020-03-23 23:19:21
,North Macedonia,136,2020-03-23 23:19:21
,Norway,2621,2020-03-23 23:19:21
,Oman,66,2020-03-23 23:19:21
,Pakistan,875,2020-03-23 23:19:21
,Panama,313,2020-03-23 23:19:21
,Papua New Guinea,1,2020-03-23 23:19:21
,Paraguay,22,2020-03-23 23:19:21
,Peru,395,2020-03-23 23:19:21
,Philippines,462,2020-03-23 23:19:21
,Poland,749,2020-03-23 23:19:21
,Portugal,2060,2020-03-23 23:19:21
,Qatar,501,2020-03-23 23:19:21
,Romania,576,2020-03-23 23:19:21
,Russia,438,2020-03-23 23:19:21
,Rwanda,36,2020-03-23 23:19:21
,Saint Lucia,3,2020-03-23 23:19:21
,Saint Vincent and the Grenadines,1,2020-03-23 23:19:21
,San Marino,187,2020-03-23 23:19:21
,Saudi Arabia,562,2020-03-23 23:19:21
,Senegal,79,2020-03-23 23:19:21
,Serbia,249,2020-03-23 23:19:21
,Seychelles,7,2020-03-23 23:19:21
,Singapore,509,2020-03-23 23:19:21
,Slovakia,186,2020-03-23 23:19:21
,Slovenia,442,2020-03-23 23:19:21
,Somalia,1,2020-03-23 23:19:21
,South Africa,402,2020-03-23 23:19:21
,Spain,35136,2020-03-23 23:19:21
,Sri Lanka,97,2020-03-23 23:19:21
,Sudan,2,2020-03-23 23:19:21
,Suriname,5,2020-03-23 23:19:21
,Sweden,2046,2020-03-23 23:19:21
,Switzerland,8795,2020-03-23 23:19:21
,Syria,1,2020-03-23 23:19:21
,Taiwan*,195,2020-03-23 06:45:13
,Tanzania,12,2020-03-23 23:19:21
,Thailand,721,2020-03-23 23:19:21
,Timor-Leste,1,2020-03-23 23:19:21
,Togo,18,2020-03-23 23:19:21
,Trinidad and Tobago,51,2020-03-23 23:19:21
,Tunisia,89,2020-03-23 23:19:21
,Turkey,1529,2020-03-23 23:19:21
,Uganda,9,2020-03-23 23:19:21
,Ukraine,73,2020-03-23 23:19:21
,United Arab Emirates,198,2020-03-23 23:19:21
,United Kingdom,6650,2020-03-23 23:19:21
,Uruguay,158,2020-03-23 23:19:21
,Uzbekistan,46,2020-03-23 23:19:21
,Venezuela,77,2020-03-23 23:19:21
,Vietnam,123,2020-03-23 23:19:21
,Zambia,3,2020-03-23 23:19:21
,Zimbabwe,3,2020-03-23 23:19:21
South Carolina,US,1,2020-03-24 23:37:31
Louisiana,US,2,2020-03-24 23:37:31
Virginia,US,1,2020-03-24 23:37:31
Idaho,US,19,2020-03-24 23:37:31
Iowa,US,1,2020-03-24 23:37:31
Kentucky,US,0,2020-03-24 23:37:31
Missouri,US,1,2020-03-24 23:37:31
Oklahoma,US,0,2020-03-24 23:37:31
Colorado,US,25,2020-03-24 23:37:31
Idaho,US,0,2020-03-24 23:37:31
Illinois,US,1,2020-03-24 23:37:31
Indiana,US,1,2020-03-24 23:37:31
Iowa,US,0,2020-03-24 23:37:31
Mississippi,US,2,2020-03-24 23:37:31
Nebraska,US,1,2020-03-24 23:37:31
North Dakota,US,0,2020-03-24 23:37:31
Ohio,US,0,2020-03-24 23:37:31
Pennsylvania,US,6,2020-03-24 23:37:31
Washington,US,1,2020-03-24 23:37:31
Wisconsin,US,0,2020-03-24 23:37:31
Vermont,US,8,2020-03-24 23:37:31
South Carolina,US,2,2020-03-24 23:37:31
Minnesota,US,0,2020-03-24 23:37:31
Florida,US,37,2020-03-24 23:37:31
North Carolina,US,3,2020-03-24 23:37:31
California,US,135,2020-03-24 23:37:31
Colorado,US,0,2020-03-24 23:37:31
New York,US,146,2020-03-24 23:37:31
Wyoming,US,0,2020-03-24 23:37:31
Virginia,US,2,2020-03-24 23:37:31
