Starting_City,Ending_City,Average_Travel_Time
"Lewisburg, WV","Erie, PA",7.288688475
"Lewisburg, WV","Eugene, OR",46.23769287
"Lewisburg, WV","Evansville, IN",14.08896578
"Lewisburg, WV","Fairbanks, AK",77.62436571
"Lewisburg, WV","Fargo, ND",28.73730629
"Lewisburg, WV","Fayetteville / Springdale, AR",16.94429381
"Lewisburg, WV","Fayetteville, NC",8.216995193
"Lewisburg, WV","Flagstaff, AZ",33.33899771
"Lewisburg, WV","Flint, MI",9.126963218
"Lewisburg, WV","Florence, SC",10.67050541
"Lewisburg, WV","Fort Hood / Killeen, TX",20.51461706
"Lewisburg, WV","Fort Lauderdale, FL",12.73287531
"Lewisburg, WV","Fort Myers, FL",19.34148989
"Lewisburg, WV","Fort Smith, AR",19.13841891
"Lewisburg, WV","Fort Wayne, IN",15.71397038
"Lewisburg, WV","Fresno, CA",48.28592972
"Lewisburg, WV","Gainesville, FL",12.31476153
"Lewisburg, WV","Gillette, WY",30.93378702
"Lewisburg, WV","Grand Forks, ND",21.56734293
"Lewisburg, WV","Grand Junction, CO",35.11216592
"Lewisburg, WV","Grand Rapids, MI",11.18151094
"Lewisburg, WV","Great Falls, MT",35.40474446
"Lewisburg, WV","Green Bay, WI",18.18380087
"Lewisburg, WV","Greensboro, NC",11.778245
"Lewisburg, WV","Greenville, SC",7.534691387
"Lewisburg, WV","Gulfport, MS",20.36049091
"Lewisburg, WV","Gunnison, CO",28.49769712
"Lewisburg, WV","Gustavus, AK",65.98436348
"Lewisburg, WV","Hailey, ID",37.32803795
"Lewisburg, WV","Hancock, MI",16.34628766
"Lewisburg, WV","Harlingen, TX",30.73845449
"Lewisburg, WV","Harrisburg, PA",14.39076596
"Lewisburg, WV","Hayden, CO",27.90580372
"Lewisburg, WV","Helena, MT",34.74324674
"Lewisburg, WV","Hilo, HI",81.76281848
"Lewisburg, WV","Honolulu, HI",89.21078843
"Lewisburg, WV","Houston, TX",21.92787721
"Lewisburg, WV","Huntington, WV",10.09274531
"Lewisburg, WV","Huntsville, AL",16.07329602
"Lewisburg, WV","Idaho Falls, ID",34.13641322
"Lewisburg, WV","Imperial, CA",37.47147338
"Lewisburg, WV","Indianapolis, IN",15.15446851
"Lewisburg, WV","International Falls, MN",21.84541839
"Lewisburg, WV","Inyokern, CA",47.42908338
"Lewisburg, WV","Islip, NY",17.93192519
"Lewisburg, WV","Ithaca, NY",15.15518666
"Lewisburg, WV","Jackson, MS",36.84344028
"Lewisburg, WV","Jackson, WY",15.08555381
"Lewisburg, WV","Jacksonville, FL",15.41257538
"Lewisburg, WV","Jacksonville, NC",6.106712084
"Lewisburg, WV","Juneau, AK",67.90132039
"Lewisburg, WV","Kahului, HI",80.84224707
"Lewisburg, WV","Kalamazoo, MI",10.76225791
"Lewisburg, WV","Kansas City, MO",22.34650194
"Lewisburg, WV","Keahole, HI",86.72575107
"Lewisburg, WV","Ketchikan, AK",61.19000849
"Lewisburg, WV","Key West, FL",18.31070225
"Lewisburg, WV","King Salmon, AK",85.01112153
"Lewisburg, WV","Klamath Falls, OR",51.57206967
"Lewisburg, WV","Knoxville, TN",6.066990015
"Lewisburg, WV","Kodiak, AK",75.75882059
"Lewisburg, WV","Kotzebue, AK",90.14884453
"Lewisburg, WV","La Crosse, WI",19.40215313
"Lewisburg, WV","Lafayette, LA",14.81760707
"Lewisburg, WV","Lake Charles, LA",24.90599018
"Lewisburg, WV","Lansing, MI",10.47485208
"Lewisburg, WV","Laredo, TX",22.60633632
"Lewisburg, WV","Las Vegas, NV",41.74939515
"Lewisburg, WV","Lawton, OK",24.25972664
"Lewisburg, WV","Lewiston, ID",42.56115981
"Lewisburg, WV","Lexington, KY",9.166432259
"Lewisburg, WV","Lihue, HI",88.46501619
"Lewisburg, WV","Lincoln, NE",24.59616263
"Lewisburg, WV","Little Rock, AR",16.17276623
"Lewisburg, WV","Long Beach, CA",47.91590805
"Lewisburg, WV","Longview, TX",16.25991918
"Lewisburg, WV","Los Angeles, CA",39.15813172
"Lewisburg, WV","Louisville, KY",10.30350407
"Lewisburg, WV","Lubbock, TX",31.77402565
"Lewisburg, WV","Lynchburg, VA",10.35992484
"Lewisburg, WV","Macon, GA",8.896457195
"Lewisburg, WV","Madison, WI",20.37115943
"Lewisburg, WV","Manchester, NH",17.36815353
"Lewisburg, WV","Mcallen, TX",31.25451442
"Lewisburg, WV","Medford, OR",45.67357279
"Lewisburg, WV","Melbourne, FL",16.70111617
"Lewisburg, WV","Memphis, TN",14.92247315
"Lewisburg, WV","Meridian, MS",12.94432044
"Lewisburg, WV","Miami, FL",13.0095508
"Lewisburg, WV","Midland, TX",27.53149062
"Lewisburg, WV","Milwaukee, WI",17.05496825
"Lewisburg, WV","Minneapolis, MN",23.60189426
"Lewisburg, WV","Minot, ND",28.31194873
"Lewisburg, WV","Missoula, MT",37.85767671
"Lewisburg, WV","Mobile, AL",20.55245466
"Lewisburg, WV","Modesto, CA",43.55162639
"Lewisburg, WV","Moline, IL",20.70239582
"Lewisburg, WV","Monroe, LA",21.742468
"Lewisburg, WV","Monterey, CA",51.41517083
"Lewisburg, WV","Montgomery, AL",13.10222105
"Lewisburg, WV","Montrose, CO",34.4573356
"Lewisburg, WV","Mosinee, WI",20.56253542
"Lewisburg, WV","Muskegon, MI",13.89724904
"Lewisburg, WV","Myrtle Beach, SC",10.39242581
"Lewisburg, WV","Nantucket, MA",15.94386016
"Lewisburg, WV","Nashville, TN",7.454336204
"Lewisburg, WV","New Bern, NC",7.361720789
"Lewisburg, WV","New Orleans, LA",19.54013753
"Lewisburg, WV","New York, NY",15.24558135
"Lewisburg, WV","Newark, NJ",15.91058046
"Lewisburg, WV","Newburgh, NY",13.34249199
"Lewisburg, WV","Newport News, VA",6.008976406
"Lewisburg, WV","Nome, AK",97.09762044
"Lewisburg, WV","Norfolk, VA",6.340248297
"Lewisburg, WV","North Bend, OR",48.15891429
"Lewisburg, WV","North Canton, OH",13.2195288
"Lewisburg, WV","Oakland, CA",51.77519758
"Lewisburg, WV","Oklahoma City, OK",19.32340524
"Lewisburg, WV","Omaha, NE",18.84024481
"Lewisburg, WV","Ontario, CA",40.34392703
"Lewisburg, WV","Orange County, CA",39.60793954
"Lewisburg, WV","Orlando, FL",16.41324016
"Lewisburg, WV","Oxnard, CA",43.89884408
"Lewisburg, WV","Palm Springs, CA",38.27880745
"Lewisburg, WV","Palmdale, CA",40.80847218
"Lewisburg, WV","Panama City, FL",19.16604491
"Lewisburg, WV","Pasco, WA",45.58856559
"Lewisburg, WV","Pellston, MI",17.90458456
"Lewisburg, WV","Pensacola, FL",19.95786987
"Lewisburg, WV","Peoria, IL",11.68058381
"Lewisburg, WV","Petersburg, AK",57.83198635
"Lewisburg, WV","Philadelphia, PA",7.601064623
"Lewisburg, WV","Phoenix, AZ",34.86322446
"Lewisburg, WV","Pierre, SD",29.96053128
"Lewisburg, WV","Pittsburgh, PA",12.69806945
"Lewisburg, WV","Pocatello, ID",33.55374495
"Lewisburg, WV","Ponce, PR",29.17661985
"Lewisburg, WV","Portland, ME",14.70095674
"Lewisburg, WV","Portland, OR",45.86512331
"Lewisburg, WV","Providence, RI",13.83345285
"Lewisburg, WV","Pueblo, CO",31.05590592
"Lewisburg, WV","Rapid City, SD",29.45791305
"Lewisburg, WV","Rdu Airport, NC",10.53782755
"Lewisburg, WV","Redding, CA",42.9352738
"Lewisburg, WV","Redmond, OR",43.21257953
"Lewisburg, WV","Reno, NV",45.35905135
"Lewisburg, WV","Rhinelander, WI",13.94542277
"Lewisburg, WV","Richmond, VA",7.139972567
"Lewisburg, WV","Roanoke, VA",5.669290742
"Lewisburg, WV","Rochester, MN",19.51132562
"Lewisburg, WV","Rochester, NY",13.99683104
"Lewisburg, WV","Rock Springs, WY",32.86976587
"Lewisburg, WV","Rockford, IL",14.73496097
"Lewisburg, WV","Roswell, NM",29.5017848
"Lewisburg, WV","Sacramento, CA",48.15487299
"Lewisburg, WV","Saginaw, MI",8.786158061
"Lewisburg, WV","Saint Louis, MO",16.78864493
"Lewisburg, WV","Salem, OR",48.18403431
"Lewisburg, WV","Salt Lake City, UT",34.67329261
"Lewisburg, WV","San Angelo, TX",29.06078707
"Lewisburg, WV","San Antonio, TX",24.83009601
"Lewisburg, WV","San Diego, CA",38.12857485
"Lewisburg, WV","San Francisco, CA",44.92963848
"Lewisburg, WV","San Jose, CA",47.48574276
"Lewisburg, WV","San Juan, PR",33.15624663
"Lewisburg, WV","San Luis Obispo, CA",42.278528
"Lewisburg, WV","Santa Barbara, CA",48.53912633
"Lewisburg, WV","Santa Maria, CA",50.11712029
"Lewisburg, WV","Sarasota, FL",11.61792975
"Lewisburg, WV","Savannah, GA",6.724432319
"Lewisburg, WV","Seattle, WA",45.96089265
"Lewisburg, WV","Shreveport, LA",19.41187863
"Lewisburg, WV","Sioux City, IA",22.58950722
"Lewisburg, WV","Sioux Falls, SD",22.29063543
"Lewisburg, WV","Sitka, AK",63.19063643
"Lewisburg, WV","South Bend, IN",14.0538233
"Lewisburg, WV","South Burlington, VT",18.86634158
"Lewisburg, WV","Spokane, WA",41.36576402
"Lewisburg, WV","Springfield, IL",10.45518746
"Lewisburg, WV","Springfield, MO",17.95326149
"Lewisburg, WV","St George, UT",39.15508918
"Lewisburg, WV","Syracuse, NY",11.78219632
"Lewisburg, WV","Tallahassee, FL",13.37167487
"Lewisburg, WV","Tampa, FL",14.045648
"Lewisburg, WV","Telluride, CO",35.36703644
"Lewisburg, WV","Texarkana, AR",15.22618324
"Lewisburg, WV","Toledo, OH",15.06269605
"Lewisburg, WV","Traverse City, MI",17.63386784
"Lewisburg, WV","Tucson, AZ",33.0209391
"Lewisburg, WV","Tulsa, OK",21.52565998
"Lewisburg, WV","Tupelo, MS",15.98624585
"Lewisburg, WV","Twin Falls, ID",44.3623296
"Lewisburg, WV","Tyler, TX",25.91799506
"Lewisburg, WV","Valdosta, GA",10.56873919
"Lewisburg, WV","Valparaiso, FL",10.51447015
"Lewisburg, WV","Waco, TX",19.8901077
"Lewisburg, WV","Washington, DC",11.58345432
"Lewisburg, WV","Waterloo, IA",19.86578782
"Lewisburg, WV","West Palm Beach, FL",15.12414772
"Lewisburg, WV","West Yellowstone, MT",39.43563738
"Lewisburg, WV","White Plains, NY",10.48747742
"Lewisburg, WV","Wichita Falls, TX",22.44471609
"Lewisburg, WV","Wichita, KS",22.98812859
"Lewisburg, WV","Wilmington, NC",9.351592267
"Lewisburg, WV","Windsor Locks, CT",9.796006833
"Lewisburg, WV","Wrangell, AK",64.18298243
"Lewisburg, WV","Yakima, WA",45.01552043
"Lewisburg, WV","Yakutat, AK",67.06607735
"Lewisburg, WV","Yuma, AZ",35.54568233
"Lewiston, ID","Abilene, TX",28.25803835
"Lewiston, ID","Adak Island, AK",64.88406548
"Lewiston, ID","Aguadilla, PR",62.14789877
"Lewiston, ID","Albany, GA",41.01955187
"Lewiston, ID","Albany, NY",50.36430571
"Lewiston, ID","Albuquerque, NM",24.38684183
"Lewiston, ID","Alexandria, LA",34.72354246
"Lewiston, ID","Allentown, PA",50.96692364
"Lewiston, ID","Amarillo, TX",21.94245208
"Lewiston, ID","Anchorage, AK",44.14924398
"Lewiston, ID","Appleton, WI",35.57444587
"Lewiston, ID","Arcata/Eureka, CA",18.91262189
"Lewiston, ID","Asheville, NC",39.16731043
"Lewiston, ID","Aspen, CO",13.41345793
"Lewiston, ID","Atlanta, GA",41.98804592
"Lewiston, ID","Augusta, GA",46.38559817
"Lewiston, ID","Austin, TX",30.21984483
"Lewiston, ID","Avoca, PA",50.58499099
"Lewiston, ID","BWI Airport, MD",43.98387305
"Lewiston, ID","Bakersfield, CA",14.12971361
"Lewiston, ID","Bangor, ME",53.21272384
"Lewiston, ID","Barrow, AK",50.91126118
"Lewiston, ID","Baton Rouge, LA",39.33126429
"Lewiston, ID","Beaumont / Port Arthur, TX",32.25762135
"Lewiston, ID","Bellingham, WA",9.028429583
"Lewiston, ID","Bemidji, MN",29.11081621
"Lewiston, ID","Bethel, AK",48.08055288
"Lewiston, ID","Billings, MT",13.49147056
"Lewiston, ID","Binghamton, NY",46.24670851
"Lewiston, ID","Birmingham, AL",41.86206064
"Lewiston, ID","Bismarck, ND",23.2735771
"Lewiston, ID","Bloomington, IL",29.71144995
"Lewiston, ID","Blountville, TN",40.05758536
"Lewiston, ID","Boise, ID",8.919703378
"Lewiston, ID","Boston, MA",56.18463735
"Lewiston, ID","Bozeman, MT",7.892760391
"Lewiston, ID","Brownsville, TX",30.33152309
"Lewiston, ID","Brunswick, GA",40.62919262
"Lewiston, ID","Buffalo, NY",46.43692433
"Lewiston, ID","Burbank, CA",14.24774668
"Lewiston, ID","Butte, MT",6.537382459
"Lewiston, ID","Casper, WY",13.105676
"Lewiston, ID","Cedar City, UT",10.51690723
"Lewiston, ID","Cedar Rapids, IA",29.69976701
"Lewiston, ID","Champaign, IL",36.4273602
"Lewiston, ID","Charleston, SC",41.35403771
"Lewiston, ID","Charleston, WV",46.31465069
"Lewiston, ID","Charlotte Amalie, VI",63.1139316
"Lewiston, ID","Charlotte, NC",38.75929658
"Lewiston, ID","Charlottesville, VA",43.43219636
"Lewiston, ID","Chattanooga, TN",39.77211915
"Lewiston, ID","Chicago, IL",38.62053222
"Lewiston, ID","Chico, CA",9.211093767
"Lewiston, ID","Christiansted, VI",60.57109953
"Lewiston, ID","Cincinnati, OH",36.30681041
"Lewiston, ID","Cleveland, OH",40.51456429
"Lewiston, ID","Cody, WY",9.203900067
"Lewiston, ID","College Station, TX",26.99388963
"Lewiston, ID","Colorado Springs, CO",18.45502479
"Lewiston, ID","Columbia, SC",45.98891532
"Lewiston, ID","Columbus, GA",40.94213291
"Lewiston, ID","Columbus, MS",34.22433479
"Lewiston, ID","Columbus, OH",38.71417311
"Lewiston, ID","Cordova, AK",38.77104422
"Lewiston, ID","Corpus Christi, TX",35.96139566
"Lewiston, ID","Crescent City, CA",10.5587863
"Lewiston, ID","Dallas, TX",25.28089479
"Lewiston, ID","Dayton, OH",37.42852987
"Lewiston, ID","Daytona Beach, FL",41.85703404
"Lewiston, ID","Deadhorse, AK",41.45241209
"Lewiston, ID","Denver, CO",22.96216905
"Lewiston, ID","Des Moines, IA",29.85086826
"Lewiston, ID","Detroit, MI",40.92289044
"Lewiston, ID","Dillingham, AK",52.3797413
"Lewiston, ID","Dothan, AL",35.97134299
"Lewiston, ID","Dubuque, IA",33.60432936
"Lewiston, ID","Duluth, MN",29.82614382
"Lewiston, ID","Durango, CO",17.07061456
"Lewiston, ID","Eagle, CO",17.13598883
"Lewiston, ID","Egg Harbor Township, NJ",50.97148187
"Lewiston, ID","El Paso, TX",24.03828648
"Lewiston, ID","Elko, NV",7.682881699
"Lewiston, ID","Elmira / Corning, NY",48.3446915
"Lewiston, ID","Erie, PA",39.08840561
"Lewiston, ID","Eugene, OR",11.59916756
"Lewiston, ID","Evansville, IN",37.64063432
"Lewiston, ID","Fairbanks, AK",45.9356782
"Lewiston, ID","Fargo, ND",25.20774658
"Lewiston, ID","Fayetteville / Springdale, AR",34.85036792
"Lewiston, ID","Fayetteville, NC",40.79800676
"Lewiston, ID","Flagstaff, AZ",13.44222539
"Lewiston, ID","Flint, MI",43.44611498
"Lewiston, ID","Florence, SC",41.19312235
"Lewiston, ID","Fort Hood / Killeen, TX",33.53380862
"Lewiston, ID","Fort Lauderdale, FL",48.08351439
"Lewiston, ID","Fort Myers, FL",45.45790963
"Lewiston, ID","Fort Smith, AR",28.19454497
"Lewiston, ID","Fort Wayne, IN",35.27452267
"Lewiston, ID","Fresno, CA",16.97158024
"Lewiston, ID","Gainesville, FL",42.54204164
"Lewiston, ID","Gillette, WY",17.65342524
"Lewiston, ID","Grand Forks, ND",27.90168083
"Lewiston, ID","Grand Junction, CO",16.16468351
"Lewiston, ID","Grand Rapids, MI",32.68581567
"Lewiston, ID","Great Falls, MT",11.75232078
"Lewiston, ID","Green Bay, WI",32.94752817
"Lewiston, ID","Greensboro, NC",44.47591907
"Lewiston, ID","Greenville, SC",40.4882834
"Lewiston, ID","Gulfport, MS",42.18527469
"Lewiston, ID","Gunnison, CO",18.77204079
"Lewiston, ID","Gustavus, AK",31.23938169
"Lewiston, ID","Hailey, ID",12.95307753
"Lewiston, ID","Hancock, MI",36.53737571
"Lewiston, ID","Harlingen, TX",30.94117453
"Lewiston, ID","Harrisburg, PA",43.72379476
"Lewiston, ID","Hayden, CO",18.43357922
"Lewiston, ID","Helena, MT",6.0379994
"Lewiston, ID","Hilo, HI",51.44312311
"Lewiston, ID","Honolulu, HI",56.97059412
"Lewiston, ID","Houston, TX",34.4287723
"Lewiston, ID","Huntington, WV",45.47372034
"Lewiston, ID","Huntsville, AL",36.43891843
"Lewiston, ID","Idaho Falls, ID",10.71265767
"Lewiston, ID","Imperial, CA",22.60396673
"Lewiston, ID","Indianapolis, IN",32.434032
"Lewiston, ID","International Falls, MN",28.71381793
"Lewiston, ID","Inyokern, CA",15.75718112
"Lewiston, ID","Islip, NY",53.2681734
"Lewiston, ID","Ithaca, NY",41.74245369
"Lewiston, ID","Jackson, MS",13.86047919
"Lewiston, ID","Jackson, WY",31.38937168
"Lewiston, ID","Jacksonville, FL",40.73270905
"Lewiston, ID","Jacksonville, NC",45.0598464
"Lewiston, ID","Juneau, AK",25.25832259
"Lewiston, ID","Kahului, HI",52.93151048
"Lewiston, ID","Kalamazoo, MI",34.73448579
"Lewiston, ID","Kansas City, MO",31.39740119
"Lewiston, ID","Keahole, HI",56.25154252
"Lewiston, ID","Ketchikan, AK",24.22501411
"Lewiston, ID","Key West, FL",43.46101411
"Lewiston, ID","King Salmon, AK",50.49924175
"Lewiston, ID","Klamath Falls, OR",15.31956416
"Lewiston, ID","Knoxville, TN",35.6704996
"Lewiston, ID","Kodiak, AK",47.25752476
"Lewiston, ID","Kotzebue, AK",55.98491732
"Lewiston, ID","La Crosse, WI",28.87941223
"Lewiston, ID","Lafayette, LA",36.79649215
"Lewiston, ID","Lake Charles, LA",31.81092311
"Lewiston, ID","Lansing, MI",41.62678206
"Lewiston, ID","Laredo, TX",28.74364333
"Lewiston, ID","Las Vegas, NV",17.46137232
"Lewiston, ID","Lawton, OK",24.02983867
"Lewiston, ID","Lewisburg, WV",41.56115981
"Lewiston, ID","Lexington, KY",42.46524326
"Lewiston, ID","Lihue, HI",50.85255731
"Lewiston, ID","Lincoln, NE",23.99572793
"Lewiston, ID","Little Rock, AR",37.38994298
"Lewiston, ID","Long Beach, CA",15.60808153
"Lewiston, ID","Longview, TX",31.32801111
"Lewiston, ID","Los Angeles, CA",19.5097237
"Lewiston, ID","Louisville, KY",34.33638883
"Lewiston, ID","Lubbock, TX",24.80861834
"Lewiston, ID","Lynchburg, VA",41.91879578
"Lewiston, ID","Macon, GA",38.02204552
"Lewiston, ID","Madison, WI",28.86625086
"Lewiston, ID","Manchester, NH",46.70796023
"Lewiston, ID","Mcallen, TX",37.57813875
"Lewiston, ID","Medford, OR",8.093631852
"Lewiston, ID","Melbourne, FL",42.70139061
"Lewiston, ID","Memphis, TN",39.31737397
"Lewiston, ID","Meridian, MS",33.559847
"Lewiston, ID","Miami, FL",47.09870533
"Lewiston, ID","Midland, TX",28.68141552
"Lewiston, ID","Milwaukee, WI",39.31981146
"Lewiston, ID","Minneapolis, MN",26.84531528
"Lewiston, ID","Minot, ND",25.84755141
"Lewiston, ID","Missoula, MT",8.974590494
"Lewiston, ID","Mobile, AL",42.76918075
"Lewiston, ID","Modesto, CA",19.59998099
"Lewiston, ID","Moline, IL",34.96166338
"Lewiston, ID","Monroe, LA",35.56721432
"Lewiston, ID","Monterey, CA",20.91333511
"Lewiston, ID","Montgomery, AL",43.70080542
"Lewiston, ID","Montrose, CO",21.04454201
"Lewiston, ID","Mosinee, WI",36.39519109
"Lewiston, ID","Muskegon, MI",33.94359841
"Lewiston, ID","Myrtle Beach, SC",49.14699014
"Lewiston, ID","Nantucket, MA",56.23368497
"Lewiston, ID","Nashville, TN",39.0220115
"Lewiston, ID","New Bern, NC",45.53939503
"Lewiston, ID","New Orleans, LA",41.37350919
"Lewiston, ID","New York, NY",46.61512159
"Lewiston, ID","Newark, NJ",51.22183934
"Lewiston, ID","Newburgh, NY",51.18606482
"Lewiston, ID","Newport News, VA",46.56309128
"Lewiston, ID","Nome, AK",52.71486731
"Lewiston, ID","Norfolk, VA",48.90065378
"Lewiston, ID","North Bend, OR",15.8120505
"Lewiston, ID","North Canton, OH",39.0350771
"Lewiston, ID","Oakland, CA",18.09819309
"Lewiston, ID","Oklahoma City, OK",29.30516506
"Lewiston, ID","Omaha, NE",23.72166926
"Lewiston, ID","Ontario, CA",17.33242084
"Lewiston, ID","Orange County, CA",20.68325793
"Lewiston, ID","Orlando, FL",40.95609118
"Lewiston, ID","Oxnard, CA",16.36738934
"Lewiston, ID","Palm Springs, CA",14.55560727
"Lewiston, ID","Palmdale, CA",14.84638456
"Lewiston, ID","Panama City, FL",41.09020321
"Lewiston, ID","Pasco, WA",11.10650461
"Lewiston, ID","Pellston, MI",33.22868941
"Lewiston, ID","Pensacola, FL",38.80169293
"Lewiston, ID","Peoria, IL",37.91241883
"Lewiston, ID","Petersburg, AK",23.03908749
"Lewiston, ID","Philadelphia, PA",46.27731211
"Lewiston, ID","Phoenix, AZ",17.87535564
"Lewiston, ID","Pierre, SD",17.78471723
"Lewiston, ID","Pittsburgh, PA",40.25001771
"Lewiston, ID","Pocatello, ID",10.61479567
"Lewiston, ID","Ponce, PR",59.87990973
"Lewiston, ID","Portland, ME",47.78625872
"Lewiston, ID","Portland, OR",15.63714487
"Lewiston, ID","Providence, RI",53.8237626
"Lewiston, ID","Pueblo, CO",15.90284231
"Lewiston, ID","Rapid City, SD",23.15102123
"Lewiston, ID","Rdu Airport, NC",42.64171764
"Lewiston, ID","Redding, CA",9.890609256
"Lewiston, ID","Redmond, OR",6.646600098
"Lewiston, ID","Reno, NV",11.40644773
"Lewiston, ID","Rhinelander, WI",28.55796633
"Lewiston, ID","Richmond, VA",43.67450308
"Lewiston, ID","Roanoke, VA",43.12930082
"Lewiston, ID","Rochester, MN",31.64107204
"Lewiston, ID","Rochester, NY",42.47748171
"Lewiston, ID","Rock Springs, WY",14.27667812
"Lewiston, ID","Rockford, IL",32.22130243
"Lewiston, ID","Roswell, NM",23.07685648
"Lewiston, ID","Sacramento, CA",12.93881266
"Lewiston, ID","Saginaw, MI",35.05809437
"Lewiston, ID","Saint Louis, MO",29.91274039
"Lewiston, ID","Salem, OR",13.18759946
"Lewiston, ID","Salt Lake City, UT",11.52211674
"Lewiston, ID","San Angelo, TX",31.32448845
"Lewiston, ID","San Antonio, TX",30.05099862
"Lewiston, ID","San Diego, CA",19.24988718
"Lewiston, ID","San Francisco, CA",12.26559714
"Lewiston, ID","San Jose, CA",14.26505437
"Lewiston, ID","San Juan, PR",62.16143051
"Lewiston, ID","San Luis Obispo, CA",20.71314214
"Lewiston, ID","Santa Barbara, CA",14.27770931
"Lewiston, ID","Santa Maria, CA",17.9804021
"Lewiston, ID","Sarasota, FL",41.34194598
"Lewiston, ID","Savannah, GA",48.54300981
"Lewiston, ID","Seattle, WA",11.40186044
"Lewiston, ID","Shreveport, LA",36.05091353
"Lewiston, ID","Sioux City, IA",23.00987805
"Lewiston, ID","Sioux Falls, SD",28.46519468
"Lewiston, ID","Sitka, AK",31.22471828
"Lewiston, ID","South Bend, IN",33.04944853
"Lewiston, ID","South Burlington, VT",50.88586436
"Lewiston, ID","Spokane, WA",2.348966987
"Lewiston, ID","Springfield, IL",32.10696981
"Lewiston, ID","Springfield, MO",30.33115541
"Lewiston, ID","St George, UT",14.89462042
"Lewiston, ID","Syracuse, NY",46.00314066
"Lewiston, ID","Tallahassee, FL",46.36346615
"Lewiston, ID","Tampa, FL",43.08378543
"Lewiston, ID","Telluride, CO",15.4851846
"Lewiston, ID","Texarkana, AR",35.40205348
"Lewiston, ID","Toledo, OH",36.55091678
"Lewiston, ID","Traverse City, MI",37.47554295
"Lewiston, ID","Tucson, AZ",17.4983996
"Lewiston, ID","Tulsa, OK",25.45016181
"Lewiston, ID","Tupelo, MS",39.79590952
"Lewiston, ID","Twin Falls, ID",10.64134978
"Lewiston, ID","Tyler, TX",31.76222552
"Lewiston, ID","Valdosta, GA",45.16730172
"Lewiston, ID","Valparaiso, FL",35.38271829
"Lewiston, ID","Waco, TX",26.68589578
"Lewiston, ID","Washington, DC",50.66989343
"Lewiston, ID","Waterloo, IA",34.90930312
"Lewiston, ID","West Palm Beach, FL",48.84280706
